WEEK,INDUSTRY,REGION,WAPP,WAPP_NEW,WAPP_RESURRECT,WAPP_CHURN,WEEKLY_REVISED
7/12/2020,construction,ANZ,174,20,19,38,12/7/2020
7/12/2020,other,ANZ,831,43,112,148,12/7/2020
7/12/2020,orders,ANZ,981,31,91,122,12/7/2020
7/12/2020,client_projects,NA,"29,656",571,"4,133","4,969",12/7/2020
7/12/2020,design_and_creative,EMEA,4,3,0,0,12/7/2020
7/12/2020,internal_projects,NA,"53,048","1,307","9,275","11,074",12/7/2020
7/12/2020,,NA,"75,918","1,377","11,353","13,331",12/7/2020
7/12/2020,tech,LATAM,"1,197",46,189,264,12/7/2020
7/12/2020,product_roadmap,EMEA,930,11,135,218,12/7/2020
7/12/2020,marketing_startup,LATAM,22,0,4,6,12/7/2020
7/12/2020,todos,NA,"28,932",995,"4,581","5,701",12/7/2020
7/12/2020,,EMEA,"61,230","1,013","9,155","11,191",12/7/2020
7/12/2020,crm,EMEA,"9,317",387,"1,204","1,598",12/7/2020
7/12/2020,virality_form,NA,41,0,13,13,12/7/2020
7/12/2020,calendar_planning,NA,0,0,0,0,12/7/2020
7/12/2020,supply_chain,APAC,1,0,0,2,12/7/2020
7/12/2020,team_work,APAC,6,0,1,5,12/7/2020
7/12/2020,real_estate,ANZ,42,3,8,13,12/7/2020
7/12/2020,it,APAC,0,0,0,1,12/7/2020
7/12/2020,real_estate,LATAM,109,11,18,34,12/7/2020
7/12/2020,product_roadmap,ANZ,92,0,9,19,12/7/2020
7/12/2020,customer_service,NA,9,3,0,2,12/7/2020
7/12/2020,operations,APAC,1,10,0,10,12/7/2020
7/12/2020,it,ANZ,1,13,0,0,12/7/2020
7/12/2020,team_work,ANZ,17,0,3,3,12/7/2020
7/12/2020,finance,EMEA,21,23,1,16,12/7/2020
7/12/2020,legal,NA,3,8,0,0,12/7/2020
7/12/2020,virality_broadcast,EMEA,5,0,0,4,12/7/2020
7/12/2020,customer_service,EMEA,6,0,0,2,12/7/2020
7/12/2020,construction,APAC,16,1,4,11,12/7/2020
7/12/2020,calendar_planning,ANZ,10,0,0,1,12/7/2020
7/12/2020,todos,,3,0,0,0,12/7/2020
7/12/2020,internal_projects,EMEA,"30,739",719,"5,484","6,868",12/7/2020
7/12/2020,project_management,APAC,"2,187",175,255,411,12/7/2020
7/12/2020,legal,EMEA,4,5,0,0,12/7/2020
7/12/2020,marketing,ANZ,"2,014",105,258,360,12/7/2020
7/12/2020,time_management,APAC,2,0,0,0,12/7/2020
7/12/2020,product_roadmap,APAC,24,0,8,7,12/7/2020
7/12/2020,,APAC,"5,122",78,703,981,12/7/2020
7/12/2020,real_estate,EMEA,316,22,53,76,12/7/2020
7/12/2020,crm,APAC,"1,425",62,132,203,12/7/2020
7/12/2020,generic,APAC,1,0,0,0,12/7/2020
7/12/2020,event_planning,NA,33,0,4,5,12/7/2020
7/12/2020,form,NA,22,5,7,9,12/7/2020
7/12/2020,other,NA,"4,754",322,779,"1,029",12/7/2020
7/12/2020,hr,NA,"1,373",101,197,293,12/7/2020
7/12/2020,service_management,ANZ,109,8,7,16,12/7/2020
7/12/2020,marketing,LATAM,"4,540",225,491,794,12/7/2020
7/12/2020,project_management,ANZ,"1,797",191,264,452,12/7/2020
7/12/2020,calendar_planning,LATAM,16,0,4,6,12/7/2020
7/12/2020,internal_projects,APAC,"3,982",91,654,884,12/7/2020
7/12/2020,operations,ANZ,1,10,0,0,12/7/2020
7/12/2020,other,EMEA,"3,247",100,496,652,12/7/2020
7/12/2020,hr,LATAM,233,12,28,57,12/7/2020
7/12/2020,marketing_startup,NA,47,0,2,12,12/7/2020
7/12/2020,creative,ANZ,7,0,1,2,12/7/2020
7/12/2020,generic,ANZ,7,0,0,0,12/7/2020
7/12/2020,other,LATAM,"1,353",48,167,272,12/7/2020
7/12/2020,time_tracking,APAC,6,0,0,0,12/7/2020
7/12/2020,calendar_planning,EMEA,52,0,7,8,12/7/2020
7/12/2020,,ANZ,"12,817",204,"1,754","2,177",12/7/2020
7/12/2020,form,ANZ,1,0,1,1,12/7/2020
7/12/2020,time_management,NA,334,8,57,80,12/7/2020
7/12/2020,todos,LATAM,"6,186",263,957,"1,304",12/7/2020
7/12/2020,team_work,NA,66,1,6,15,12/7/2020
7/12/2020,real_estate,NA,791,91,120,188,12/7/2020
7/12/2020,it,NA,26,25,0,11,12/7/2020
7/12/2020,marketing,EMEA,"11,044",512,"1,431","1,978",12/7/2020
14/12/20,virality_form,NA,38,0,11,14,12/14/2020
14/12/20,event_planning,ANZ,17,0,3,5,12/14/2020
14/12/20,design_and_creative,EMEA,4,15,0,15,12/14/2020
14/12/20,orders,EMEA,"3,775",96,435,523,12/14/2020
14/12/20,,EMEA,"60,641","1,100","9,190","10,879",12/14/2020
14/12/20,marketing,APAC,"1,208",77,177,240,12/14/2020
14/12/20,product_roadmap,ANZ,85,0,12,19,12/14/2020
14/12/20,finance,ANZ,2,1,0,0,12/14/2020
14/12/20,internal_projects,NA,"52,105","1,361","9,125","11,429",12/14/2020
14/12/20,it,NA,43,45,2,30,12/14/2020
14/12/20,internal_projects,APAC,"4,037",83,670,698,12/14/2020
14/12/20,todos,,3,0,0,0,12/14/2020
14/12/20,tasks_management,APAC,1,0,1,0,12/14/2020
14/12/20,it,APAC,1,13,0,12,12/14/2020
14/12/20,supply_chain,APAC,1,0,1,1,12/14/2020
14/12/20,team_work,EMEA,149,2,15,21,12/14/2020
14/12/20,generic,APAC,1,3,0,3,12/14/2020
14/12/20,marketing_startup,LATAM,20,0,1,3,12/14/2020
14/12/20,operations,NA,102,154,9,114,12/14/2020
14/12/20,real_estate,NA,774,30,108,155,12/14/2020
14/12/20,construction,ANZ,166,13,22,43,12/14/2020
14/12/20,orders,ANZ,956,15,84,124,12/14/2020
14/12/20,client_projects,EMEA,"19,697",323,"2,663","3,444",12/14/2020
14/12/20,orders,NA,"6,217",125,652,796,12/14/2020
14/12/20,finance,NA,68,51,9,21,12/14/2020
14/12/20,generic,ANZ,5,0,2,4,12/14/2020
14/12/20,tasks_management,ANZ,2,0,0,0,12/14/2020
14/12/20,real_estate,ANZ,40,2,3,7,12/14/2020
14/12/20,hr,LATAM,242,15,26,32,12/14/2020
14/12/20,calendar_planning,EMEA,55,1,4,2,12/14/2020
14/12/20,generic,NA,76,23,8,29,12/14/2020
14/12/20,team_work,NA,61,0,10,15,12/14/2020
14/12/20,finance,APAC,19,2,1,8,12/14/2020
14/12/20,creative,EMEA,119,1,13,21,12/14/2020
14/12/20,crm,ANZ,"1,798",49,220,336,12/14/2020
14/12/20,operations,ANZ,9,20,1,13,12/14/2020
14/12/20,todos,EMEA,"18,424",523,"2,788","3,576",12/14/2020
14/12/20,gantt,NA,165,21,25,49,12/14/2020
14/12/20,crm,LATAM,"3,079",153,380,518,12/14/2020
14/12/20,time_management,LATAM,8,0,2,4,12/14/2020
14/12/20,generic,EMEA,168,22,52,73,12/14/2020
14/12/20,time_management,APAC,1,0,1,2,12/14/2020
14/12/20,tasks_management,EMEA,15,0,2,3,12/14/2020
14/12/20,hr,ANZ,152,12,24,37,12/14/2020
14/12/20,hr,APAC,212,40,34,63,12/14/2020
14/12/20,calendar_planning,ANZ,10,0,0,0,12/14/2020
14/12/20,hr,NA,"1,423",117,186,253,12/14/2020
14/12/20,virality_broadcast,EMEA,5,0,2,2,12/14/2020
14/12/20,calendar_planning,LATAM,14,0,2,4,12/14/2020
14/12/20,finance,EMEA,37,17,2,3,12/14/2020
14/12/20,time_management,EMEA,187,0,28,32,12/14/2020
14/12/20,form,NA,20,1,5,8,12/14/2020
14/12/20,crm,APAC,"1,451",58,186,218,12/14/2020
14/12/20,product_roadmap,APAC,26,0,5,3,12/14/2020
14/12/20,marketing,ANZ,"1,972",84,262,388,12/14/2020
14/12/20,legal,EMEA,8,12,0,8,12/14/2020
14/12/20,gantt,ANZ,23,1,1,-3,12/14/2020
14/12/20,internal_projects,EMEA,"30,085",559,"5,365","6,578",12/14/2020
14/12/20,marketing,EMEA,"11,052",549,"1,541","2,082",12/14/2020
14/12/20,tech,NA,"9,073",378,"1,549","2,008",12/14/2020
14/12/20,education_general,LATAM,8,0,1,1,12/14/2020
14/12/20,tasks_management,NA,47,0,16,12,12/14/2020
14/12/20,,ANZ,"12,530",158,"1,724","2,169",12/14/2020
14/12/20,time_tracking,APAC,6,0,0,0,12/14/2020
14/12/20,creative,ANZ,8,0,0,-1,12/14/2020
14/12/20,other,NA,"4,881",381,766,"1,020",12/14/2020
14/12/20,customer_service,APAC,4,11,0,0,12/14/2020
14/12/20,other,ANZ,822,33,111,153,12/14/2020
14/12/20,virality_broadcast,NA,27,1,7,9,12/14/2020
14/12/20,education_general,ANZ,0,0,1,1,12/14/2020
14/12/20,education_general,EMEA,13,3,0,-1,12/14/2020
14/12/20,virality_form,LATAM,24,0,6,4,12/14/2020
14/12/20,time_tracking,NA,23,0,3,4,12/14/2020
14/12/20,marketing_startup,NA,50,0,7,4,12/14/2020
14/12/20,other,LATAM,"1,341",64,177,253,12/14/2020
14/12/20,it_service_deck,EMEA,0,0,0,0,12/14/2020
14/12/20,design_and_creative,ANZ,1,0,0,2,12/14/2020
14/12/20,todos,LATAM,"6,160",259,900,"1,185",12/14/2020
14/12/20,creative,NA,132,2,20,28,12/14/2020
14/12/20,form,ANZ,0,0,1,2,12/14/2020
14/12/20,event_planning,NA,33,3,4,7,12/14/2020
14/12/20,creative,LATAM,15,0,3,6,12/14/2020
14/12/20,education_general,NA,41,5,8,13,12/14/2020
14/12/20,todos,APAC,"2,548",100,339,413,12/14/2020
14/12/20,communication,ANZ,25,0,6,10,12/14/2020
14/12/20,marketing,LATAM,"4,521",184,464,667,12/14/2020
14/12/20,construction,EMEA,508,41,61,102,12/14/2020
14/12/20,other,EMEA,"3,290",219,512,688,12/14/2020
14/12/20,tech,APAC,"1,278",72,196,250,12/14/2020
14/12/20,service_management,EMEA,394,43,42,63,12/14/2020
14/12/20,gantt,APAC,3,0,0,0,12/14/2020
14/12/20,project_management,ANZ,"1,822",147,265,387,12/14/2020
14/12/20,supply_chain,LATAM,25,1,1,1,12/14/2020
14/12/20,marketing_startup,EMEA,78,2,16,19,12/14/2020
14/12/20,customer_service,EMEA,5,7,2,10,12/14/2020
14/12/20,tech,ANZ,918,38,141,173,12/14/2020
14/12/20,,LATAM,"15,456",250,"1,981","2,428",12/14/2020
14/12/20,team_work,ANZ,15,0,1,3,12/14/2020
14/12/20,operations,APAC,10,2,1,-6,12/14/2020
14/12/20,customer_service,NA,12,42,2,41,12/14/2020
14/12/20,form,APAC,2,0,0,0,12/14/2020
14/12/20,real_estate,LATAM,112,20,11,28,12/14/2020
14/12/20,team_work,APAC,7,0,2,1,12/14/2020
14/12/20,virality_form,EMEA,225,8,46,51,12/14/2020
14/12/20,construction,APAC,14,3,1,6,12/14/2020
14/12/20,calendar_planning,NA,1,0,2,1,12/14/2020
14/12/20,client_projects,ANZ,"4,571",75,572,808,12/14/2020
14/12/20,it_service_desk,EMEA,2,0,1,0,12/14/2020
14/12/20,project_management,NA,"15,805","1,429","2,485","3,648",12/14/2020
14/12/20,todos,NA,"28,382",898,"4,451","5,899",12/14/2020
14/12/20,product_roadmap,EMEA,880,11,116,177,12/14/2020
14/12/20,,NA,"74,716","1,328","11,046","13,576",12/14/2020
14/12/20,time_management,ANZ,56,2,6,12,12/14/2020
14/12/20,product_roadmap,NA,884,8,134,185,12/14/2020
14/12/20,internal_projects,,7,0,7,4,12/14/2020
14/12/20,hr,EMEA,796,38,116,164,12/14/2020
14/12/20,gantt,LATAM,3,0,0,1,12/14/2020
14/12/20,internal_projects,LATAM,"8,255",176,"1,384","1,686",12/14/2020
14/12/20,event_planning,EMEA,31,0,9,15,12/14/2020
14/12/20,it,EMEA,7,28,1,28,12/14/2020
14/12/20,marketing,NA,"18,363",995,"2,531","3,445",12/14/2020
14/12/20,other,APAC,691,31,130,129,12/14/2020
14/12/20,tech,EMEA,"7,414",252,"1,087","1,397",12/14/2020
14/12/20,virality_broadcast,LATAM,15,1,0,0,12/14/2020
14/12/20,operations,EMEA,36,82,5,77,12/14/2020
14/12/20,supply_chain,ANZ,5,1,0,1,12/14/2020
14/12/20,communication,APAC,1,0,0,0,12/14/2020
14/12/20,crm,,3,0,1,2,12/14/2020
14/12/20,product_roadmap,LATAM,100,7,19,19,12/14/2020
14/12/20,todos,ANZ,"4,628",112,634,912,12/14/2020
14/12/20,team_work,LATAM,0,0,0,0,12/14/2020
14/12/20,design_and_creative,APAC,19,26,1,10,12/14/2020
14/12/20,design_and_creative,NA,43,97,3,89,12/14/2020
14/12/20,project_management,LATAM,"3,641",308,495,642,12/14/2020
14/12/20,,,193,4,31,43,12/14/2020
14/12/20,client_projects,APAC,"2,358",53,323,346,12/14/2020
14/12/20,service_management,ANZ,104,6,9,20,12/14/2020
14/12/20,supply_chain,EMEA,46,0,6,2,12/14/2020
14/12/20,orders,LATAM,"1,093",49,120,160,12/14/2020
14/12/20,service_management,APAC,28,3,6,8,12/14/2020
14/12/20,,APAC,"5,101",115,723,859,12/14/2020
14/12/20,it,LATAM,8,9,0,0,12/14/2020
14/12/20,communication,EMEA,74,5,5,8,12/14/2020
14/12/20,legal,NA,7,3,0,-1,12/14/2020
14/12/20,it_service_desk,NA,20,1,4,3,12/14/2020
14/12/20,communication,NA,48,0,11,17,12/14/2020
14/12/20,crm,NA,"11,823",594,"1,644","2,304",12/14/2020
14/12/20,real_estate,APAC,35,2,8,2,12/14/2020
14/12/20,service_management,LATAM,122,11,8,28,12/14/2020
14/12/20,generic,LATAM,4,1,0,3,12/14/2020
14/12/20,client_projects,LATAM,"5,559",97,683,859,12/14/2020
14/12/20,supply_chain,NA,188,2,19,30,12/14/2020
14/12/20,gantt,EMEA,86,13,15,25,12/14/2020
14/12/20,it_service_desk,LATAM,13,0,0,0,12/14/2020
14/12/20,internal_projects,ANZ,"5,811",118,"1,024","1,388",12/14/2020
14/12/20,construction,LATAM,348,51,52,113,12/14/2020
14/12/20,virality_form,ANZ,17,0,2,6,12/14/2020
14/12/20,project_management,EMEA,"10,326",892,"1,510","2,093",12/14/2020
14/12/20,construction,NA,"1,174",83,144,108,12/14/2020
14/12/20,real_estate,EMEA,306,22,38,70,12/14/2020
14/12/20,virality_form,APAC,181,3,21,28,12/14/2020
14/12/20,service_management,NA,581,62,83,100,12/14/2020
14/12/20,tech,LATAM,"1,222",39,183,197,12/14/2020
14/12/20,customer_service,ANZ,4,4,0,0,12/14/2020
14/12/20,time_tracking,EMEA,11,0,2,2,12/14/2020
14/12/20,project_management,APAC,"2,214",149,309,431,12/14/2020
14/12/20,crm,EMEA,"9,138",293,"1,247","1,719",12/14/2020
14/12/20,it,ANZ,14,11,0,-2,12/14/2020
14/12/20,customer_service,LATAM,8,13,0,1,12/14/2020
14/12/20,time_management,NA,337,5,59,61,12/14/2020
14/12/20,orders,APAC,449,10,66,73,12/14/2020
14/12/20,client_projects,NA,"29,143",488,"4,036","5,037",12/14/2020
21/12/20,operations,LATAM,5,7,0,0,12/21/2020
21/12/20,crm,EMEA,"7,599",230,826,"2,595",12/21/2020
21/12/20,virality_form,NA,26,0,5,17,12/21/2020
21/12/20,supply_chain,APAC,1,0,1,1,12/21/2020
21/12/20,team_work,EMEA,122,0,13,40,12/21/2020
21/12/20,it,APAC,22,30,0,9,12/21/2020
21/12/20,product_roadmap,ANZ,62,0,8,31,12/21/2020
21/12/20,event_planning,ANZ,12,0,2,7,12/21/2020
21/12/20,finance,EMEA,40,8,0,5,12/21/2020
21/12/20,client_projects,ANZ,"3,189",27,293,"1,702",12/21/2020
21/12/20,virality_broadcast,EMEA,1,0,0,4,12/21/2020
21/12/20,calendar_planning,NA,0,0,0,1,12/21/2020
21/12/20,marketing_startup,EMEA,65,1,16,30,12/21/2020
21/12/20,tech,LATAM,991,20,100,351,12/21/2020
21/12/20,time_management,ANZ,37,0,2,21,12/21/2020
21/12/20,,NA,"60,142",664,"6,320","21,558",12/21/2020
21/12/20,supply_chain,ANZ,6,0,0,-1,12/21/2020
21/12/20,design_and_creative,EMEA,24,11,1,-8,12/21/2020
21/12/20,customer_service,LATAM,4,0,0,4,12/21/2020
21/12/20,tasks_management,EMEA,10,0,1,6,12/21/2020
21/12/20,it,LATAM,9,4,0,3,12/21/2020
21/12/20,marketing,APAC,"1,116",61,115,268,12/21/2020
21/12/20,client_projects,LATAM,"4,551",33,416,"1,457",12/21/2020
21/12/20,it_service_desk,NA,15,0,2,7,12/21/2020
21/12/20,project_management,NA,"12,944",814,"1,618","5,293",12/21/2020
21/12/20,internal_projects,NA,"40,076",513,"5,019","17,561",12/21/2020
21/12/20,product_roadmap,NA,701,5,86,274,12/21/2020
21/12/20,marketing_startup,LATAM,18,0,1,3,12/21/2020
21/12/20,,EMEA,"47,620",509,"5,653","19,183",12/21/2020
21/12/20,it_service_desk,EMEA,1,0,1,2,12/21/2020
21/12/20,calendar_planning,LATAM,8,0,2,8,12/21/2020
21/12/20,hr,LATAM,187,14,21,90,12/21/2020
21/12/20,team_work,NA,48,1,6,20,12/21/2020
21/12/20,service_management,APAC,32,4,1,1,12/21/2020
21/12/20,orders,LATAM,946,27,73,247,12/21/2020
21/12/20,supply_chain,EMEA,42,0,4,8,12/21/2020
21/12/20,real_estate,NA,674,24,75,199,12/21/2020
21/12/20,gantt,NA,137,9,16,53,12/21/2020
21/12/20,time_management,LATAM,10,0,0,-2,12/21/2020
21/12/20,time_management,APAC,0,0,1,2,12/21/2020
21/12/20,todos,,3,0,0,0,12/21/2020
21/12/20,hr,NA,"1,207",68,129,413,12/21/2020
21/12/20,generic,ANZ,5,0,0,0,12/21/2020
21/12/20,operations,ANZ,36,31,1,5,12/21/2020
21/12/20,orders,EMEA,"3,079",58,247,"1,001",12/21/2020
21/12/20,internal_projects,APAC,"3,584",76,442,971,12/21/2020
21/12/20,generic,APAC,4,0,0,-3,12/21/2020
21/12/20,real_estate,EMEA,217,12,26,127,12/21/2020
21/12/20,operations,NA,246,103,13,-28,12/21/2020
21/12/20,finance,ANZ,4,3,0,1,12/21/2020
21/12/20,it,NA,71,34,2,8,12/21/2020
21/12/20,time_management,NA,271,1,31,98,12/21/2020
21/12/20,tasks_management,APAC,1,0,0,0,12/21/2020
21/12/20,marketing_startup,NA,45,1,4,10,12/21/2020
21/12/20,finance,APAC,27,17,1,10,12/21/2020
21/12/20,project_management,EMEA,"8,025",461,913,"3,675",12/21/2020
21/12/20,construction,LATAM,248,5,20,125,12/21/2020
21/12/20,internal_projects,ANZ,"3,919",39,541,"2,472",12/21/2020
21/12/20,hr,APAC,215,14,19,30,12/21/2020
21/12/20,hr,ANZ,125,5,13,45,12/21/2020
21/12/20,calendar_planning,EMEA,40,0,4,19,12/21/2020
21/12/20,generic,EMEA,138,15,18,63,12/21/2020
21/12/20,crm,LATAM,"2,697",60,295,737,12/21/2020
21/12/20,todos,EMEA,"14,644",391,"1,686","5,857",12/21/2020
21/12/20,crm,ANZ,"1,357",22,117,580,12/21/2020
21/12/20,creative,EMEA,82,0,6,43,12/21/2020
21/12/20,calendar_planning,ANZ,9,0,0,1,12/21/2020
21/12/20,generic,NA,83,32,11,36,12/21/2020
21/12/20,real_estate,ANZ,25,0,4,19,12/21/2020
21/12/20,tasks_management,ANZ,2,0,0,0,12/21/2020
21/12/20,finance,NA,99,58,10,37,12/21/2020
21/12/20,orders,NA,"5,468",64,428,"1,241",12/21/2020
21/12/20,client_projects,EMEA,"15,480",132,"1,573","5,922",12/21/2020
21/12/20,construction,ANZ,104,0,10,72,12/21/2020
21/12/20,orders,ANZ,738,9,50,277,12/21/2020
21/12/20,crm,NA,"10,238",377,"1,104","3,066",12/21/2020
21/12/20,communication,NA,41,0,8,15,12/21/2020
21/12/20,communication,EMEA,68,1,14,21,12/21/2020
21/12/20,legal,EMEA,12,1,1,-2,12/21/2020
21/12/20,form,NA,13,0,3,10,12/21/2020
21/12/20,crm,APAC,"1,410",80,140,261,12/21/2020
21/12/20,,APAC,"4,711",55,612,"1,057",12/21/2020
21/12/20,,,151,1,14,57,12/21/2020
21/12/20,construction,APAC,13,0,2,3,12/21/2020
21/12/20,customer_service,EMEA,10,1,0,-4,12/21/2020
21/12/20,tech,ANZ,637,19,70,370,12/21/2020
21/12/20,legal,NA,8,1,0,0,12/21/2020
21/12/20,,LATAM,"12,803",140,"1,257","4,050",12/21/2020
21/12/20,product_roadmap,APAC,21,0,6,11,12/21/2020
21/12/20,marketing,ANZ,"1,463",53,138,700,12/21/2020
21/12/20,tasks_management,NA,44,0,5,8,12/21/2020
21/12/20,gantt,ANZ,16,2,3,12,12/21/2020
21/12/20,internal_projects,EMEA,"22,336",342,"3,023","11,114",12/21/2020
21/12/20,marketing,EMEA,"8,678",320,948,"3,642",12/21/2020
21/12/20,tech,NA,"6,917",211,806,"3,173",12/21/2020
21/12/20,education_general,LATAM,3,0,0,5,12/21/2020
21/12/20,time_management,EMEA,113,1,14,89,12/21/2020
21/12/20,,ANZ,"9,006",56,861,"4,441",12/21/2020
21/12/20,time_tracking,APAC,2,0,0,4,12/21/2020
21/12/20,creative,ANZ,3,0,0,5,12/21/2020
21/12/20,other,NA,"4,017",188,410,"1,462",12/21/2020
21/12/20,supply_chain,NA,175,1,26,40,12/21/2020
21/12/20,time_tracking,NA,23,2,4,6,12/21/2020
21/12/20,other,LATAM,"1,081",18,136,414,12/21/2020
21/12/20,it_service_deck,EMEA,0,0,0,0,12/21/2020
21/12/20,design_and_creative,ANZ,1,2,0,2,12/21/2020
21/12/20,todos,LATAM,"5,181",121,595,"1,695",12/21/2020
21/12/20,creative,NA,96,0,9,45,12/21/2020
21/12/20,form,ANZ,2,0,1,-1,12/21/2020
21/12/20,project_management,APAC,"2,072",107,213,462,12/21/2020
21/12/20,event_planning,NA,24,1,1,11,12/21/2020
21/12/20,creative,LATAM,8,0,2,9,12/21/2020
21/12/20,education_general,NA,40,7,1,9,12/21/2020
21/12/20,virality_form,APAC,152,1,14,44,12/21/2020
21/12/20,customer_service,APAC,12,19,0,11,12/21/2020
21/12/20,communication,ANZ,10,0,0,15,12/21/2020
21/12/20,customer_service,ANZ,4,5,0,5,12/21/2020
21/12/20,marketing,LATAM,"3,699",120,281,"1,223",12/21/2020
21/12/20,construction,EMEA,407,23,41,165,12/21/2020
21/12/20,other,EMEA,"2,722",115,346,"1,029",12/21/2020
21/12/20,tech,APAC,"1,204",30,139,243,12/21/2020
21/12/20,service_management,EMEA,344,35,36,121,12/21/2020
21/12/20,gantt,APAC,3,0,0,0,12/21/2020
21/12/20,project_management,ANZ,"1,237",60,139,784,12/21/2020
21/12/20,service_management,ANZ,86,2,7,27,12/21/2020
21/12/20,supply_chain,LATAM,22,0,0,3,12/21/2020
21/12/20,project_management,LATAM,"2,949",168,316,"1,176",12/21/2020
21/12/20,generic,LATAM,4,0,0,0,12/21/2020
21/12/20,service_management,LATAM,106,1,8,25,12/21/2020
21/12/20,client_projects,APAC,"2,105",36,208,497,12/21/2020
21/12/20,communication,APAC,3,1,1,0,12/21/2020
21/12/20,crm,,2,0,1,2,12/21/2020
21/12/20,product_roadmap,LATAM,102,6,15,19,12/21/2020
21/12/20,real_estate,APAC,33,0,4,6,12/21/2020
21/12/20,todos,ANZ,"3,383",47,362,"1,654",12/21/2020
21/12/20,team_work,LATAM,0,0,0,0,12/21/2020
21/12/20,design_and_creative,APAC,25,27,0,21,12/21/2020
21/12/20,design_and_creative,NA,130,44,7,-36,12/21/2020
21/12/20,product_roadmap,EMEA,708,12,80,264,12/21/2020
21/12/20,orders,APAC,445,7,41,52,12/21/2020
21/12/20,team_work,ANZ,7,0,1,9,12/21/2020
21/12/20,it,ANZ,22,20,0,12,12/21/2020
21/12/20,operations,APAC,22,19,1,8,12/21/2020
21/12/20,service_management,NA,522,52,61,172,12/21/2020
21/12/20,time_tracking,EMEA,9,0,1,3,12/21/2020
21/12/20,customer_service,NA,53,27,1,-13,12/21/2020
21/12/20,form,APAC,2,0,0,0,12/21/2020
21/12/20,real_estate,LATAM,100,3,4,19,12/21/2020
21/12/20,client_projects,NA,"24,225",241,"2,405","7,564",12/21/2020
21/12/20,team_work,APAC,7,0,1,1,12/21/2020
21/12/20,virality_form,ANZ,12,0,1,6,12/21/2020
21/12/20,other,ANZ,643,35,65,279,12/21/2020
21/12/20,virality_broadcast,NA,17,0,2,12,12/21/2020
21/12/20,education_general,ANZ,0,0,0,0,12/21/2020
21/12/20,education_general,EMEA,11,0,6,8,12/21/2020
21/12/20,virality_form,LATAM,19,1,4,10,12/21/2020
21/12/20,todos,APAC,"2,295",50,258,561,12/21/2020
21/12/20,hr,EMEA,658,38,78,254,12/21/2020
21/12/20,gantt,LATAM,1,0,0,2,12/21/2020
21/12/20,internal_projects,LATAM,"6,569",76,769,"2,531",12/21/2020
21/12/20,event_planning,EMEA,25,0,7,13,12/21/2020
21/12/20,construction,NA,961,49,115,377,12/21/2020
21/12/20,virality_form,EMEA,206,2,312,333,12/21/2020
21/12/20,it_service_desk,LATAM,11,0,0,2,12/21/2020
21/12/20,it,EMEA,29,26,2,6,12/21/2020
21/12/20,marketing,NA,"15,121",617,"1,520","5,379",12/21/2020
21/12/20,other,APAC,675,16,125,157,12/21/2020
21/12/20,tech,EMEA,"5,799",130,665,"2,410",12/21/2020
21/12/20,gantt,EMEA,77,2,15,26,12/21/2020
21/12/20,virality_broadcast,LATAM,14,2,0,3,12/21/2020
21/12/20,operations,EMEA,93,37,4,-16,12/21/2020
21/12/20,internal_projects,,6,0,3,4,12/21/2020
21/12/20,todos,NA,"23,087",422,"2,758","8,475",12/21/2020
28/12/20,virality_form,EMEA,291,5,74,-6,12/28/2020
28/12/20,it,ANZ,17,5,4,14,12/28/2020
28/12/20,operations,APAC,28,19,4,17,12/28/2020
28/12/20,hr,LATAM,172,16,40,71,12/28/2020
28/12/20,service_management,NA,500,51,104,177,12/28/2020
28/12/20,generic,ANZ,2,0,2,5,12/28/2020
28/12/20,time_tracking,EMEA,6,0,2,5,12/28/2020
28/12/20,customer_service,NA,64,32,7,28,12/28/2020
28/12/20,form,APAC,1,0,0,1,12/28/2020
28/12/20,real_estate,LATAM,88,2,19,33,12/28/2020
28/12/20,client_projects,NA,"20,934",205,"4,605","8,101",12/28/2020
28/12/20,team_work,APAC,3,0,2,6,12/28/2020
28/12/20,team_work,ANZ,7,0,6,6,12/28/2020
28/12/20,marketing_startup,EMEA,42,1,14,38,12/28/2020
28/12/20,communication,EMEA,61,5,15,27,12/28/2020
28/12/20,finance,LATAM,4,8,0,0,12/28/2020
28/12/20,communication,NA,36,0,10,15,12/28/2020
28/12/20,calendar_planning,NA,1,0,1,0,12/28/2020
28/12/20,client_projects,ANZ,"1,531",13,985,"2,656",12/28/2020
28/12/20,crm,NA,"9,623",397,"2,044","3,056",12/28/2020
28/12/20,crm,EMEA,"5,971",196,"1,300","3,124",12/28/2020
28/12/20,it_service_desk,EMEA,0,0,0,1,12/28/2020
28/12/20,project_management,NA,"11,746",781,"3,024","5,003",12/28/2020
28/12/20,communication,APAC,1,0,2,4,12/28/2020
28/12/20,gantt,EMEA,56,6,13,40,12/28/2020
28/12/20,virality_broadcast,LATAM,12,0,1,3,12/28/2020
28/12/20,supply_chain,EMEA,5,0,2,39,12/28/2020
28/12/20,operations,EMEA,93,14,17,31,12/28/2020
28/12/20,todos,NA,"21,148",421,"5,390","7,750",12/28/2020
28/12/20,product_roadmap,EMEA,481,3,124,354,12/28/2020
28/12/20,orders,LATAM,800,12,125,283,12/28/2020
28/12/20,generic,LATAM,0,0,1,5,12/28/2020
28/12/20,service_management,LATAM,111,5,18,18,12/28/2020
28/12/20,client_projects,APAC,"1,906",41,333,573,12/28/2020
